,Opportunity Number,Supplies Subgroup,Supplies Group,Region,Route To Market,Elapsed Days In Sales Stage,Opportunity Result,Sales Stage Change Count,Total Days Identified Through Closing,Total Days Identified Through Qualified,Opportunity Amount USD,Client Size By Revenue,Client Size By Employee Count,Revenue From Client Past Two Years,Competitor Type,Ratio Days Identified To Total Days,Ratio Days Validated To Total Days,Ratio Days Qualified To Total Days,Deal Size Category
9152,6759717,0,0,2,0,75,1,3,18,16,527050,1,1,0,0,0.0,0.9,0.0,7.0
9153,6759725,8,2,2,1,47,1,2,46,46,77507,1,1,2,2,1.0,0.0,0.0,4.0
9154,6759732,0,0,1,0,46,0,4,48,48,155000,2,5,0,0,0.20545100000000002,0.45283,0.341719,5.0
9155,6759734,3,0,0,0,84,0,2,9,9,3000,1,1,0,2,0.0,1.0,0.0,1.0
9156,6759741,2,0,2,1,70,0,2,23,23,248000,4,4,0,2,1.0,0.0,0.0,5.0
9157,6759767,5,2,2,0,84,0,2,9,9,0,4,1,0,2,1.0,0.0,0.0,1.0
9158,6759783,5,2,0,2,70,0,4,6,6,75000,5,1,4,1,0.031745999999999996,0.0,0.9682540000000001,4.0
9159,6759865,0,0,2,0,88,0,3,5,5,100000,4,5,0,0,0.0,1.0,0.0,5.0
9160,6759887,0,0,2,4,86,0,2,7,7,0,3,3,0,2,0.0,1.0,0.0,1.0
9161,6759909,8,2,1,2,62,0,2,31,31,40000,1,4,0,2,0.0,1.0,0.0,3.0
9162,6759912,5,2,1,2,35,0,3,59,59,36144,4,4,0,0,0.0,1.0,0.0,3.0
9163,6759917,8,2,1,2,62,0,2,31,31,40000,1,4,0,2,0.0,1.0,0.0,3.0
9164,6759933,3,0,1,2,59,0,2,34,34,25000,1,1,0,2,0.0,1.0,0.0,3.0
9165,6759940,3,0,1,2,59,0,2,34,34,25000,1,1,0,2,0.0,1.0,0.0,3.0
9166,6759954,3,0,1,2,59,0,2,34,34,25000,1,1,0,2,0.0,1.0,0.0,3.0
9167,6759958,8,2,1,2,49,0,2,45,45,40000,1,1,0,2,0.0,1.0,0.0,3.0
9168,6759967,3,0,1,2,59,0,2,34,34,25000,1,1,0,2,0.0,1.0,0.0,3.0
9169,6759987,5,2,1,2,61,1,4,2,2,39473,4,4,1,0,0.0,0.052632000000000005,0.947368,3.0
9170,6760013,0,0,1,2,77,0,3,15,15,36144,3,3,0,2,0.0,1.0,0.0,3.0
9171,6760015,0,0,0,2,77,1,5,15,12,55214,1,4,3,2,0.0,0.006711,0.791946,4.0
9172,6760082,2,0,2,2,93,1,1,0,0,43404,1,1,0,2,0.0,0.0,0.0,3.0
9173,6760107,2,0,2,2,50,0,3,9,9,232522,1,1,0,2,0.0,1.0,0.0,5.0
9174,6760115,5,2,2,2,78,0,2,15,15,25000,1,1,0,2,0.0,1.0,0.0,3.0
9175,6760127,5,2,0,2,93,1,1,0,0,15000,1,2,0,2,0.0,0.0,0.0,2.0
9176,6760128,3,0,1,2,73,1,2,21,21,5289,2,1,0,2,0.0,1.0,0.0,1.0
9177,6760143,8,2,1,2,61,0,2,32,32,50000,1,2,3,2,0.0,1.0,0.0,4.0
9178,6760146,5,2,2,2,68,1,3,3,3,19302,3,3,0,1,0.0,1.0,0.0,2.0
9179,6760156,2,0,1,2,67,1,9,23,16,93023,3,2,1,0,0.0,0.004444,0.702222,4.0
9180,6760187,2,0,0,2,75,1,8,17,4,19000,1,5,0,2,0.10526300000000001,0.023392,0.081871,2.0
9181,6760206,8,2,0,2,93,1,1,0,0,129,1,1,0,2,0.0,0.0,0.0,1.0
9182,6760238,3,0,1,2,58,0,8,27,27,165662,3,2,0,0,0.0,0.662921,0.337079,5.0
9183,6760248,3,0,1,2,88,1,5,5,5,79626,4,4,2,2,0.0,0.040816000000000005,0.959184,4.0
9184,6760277,0,0,2,2,53,0,4,34,34,15501,5,3,0,2,0.0,1.0,0.0,2.0
9185,6760298,2,0,0,2,90,1,3,3,3,9995,1,5,0,2,0.0,0.034483,0.965517,1.0
9186,6760335,3,0,1,2,86,0,3,8,8,150000,5,3,0,2,0.0,0.013333000000000001,0.986667,5.0
9187,6760336,5,2,1,2,91,1,3,2,2,11447,2,1,2,2,0.0,0.052632000000000005,0.947368,2.0
9188,6760359,6,2,1,2,49,0,4,42,42,34883,1,1,0,2,0.0,1.0,0.0,3.0
9189,6762575,8,2,2,4,60,1,3,0,0,0,1,5,0,1,0.0,1.0,0.0,1.0
9190,6762612,5,2,1,0,54,0,2,39,39,38753,5,3,0,2,1.0,0.0,0.0,3.0
9191,6762640,2,0,1,0,91,0,3,1,1,243000,2,1,0,1,0.0,0.0,1.0,5.0
9192,6762644,2,0,2,1,86,0,2,7,7,46504,4,5,0,2,0.0,1.0,0.0,3.0
9193,6762659,5,2,1,0,76,0,3,17,17,150000,4,5,0,1,0.77193,0.22807,0.0,5.0
9194,6762683,5,2,0,0,88,1,2,0,0,3000,2,2,0,2,0.0,0.0,0.0,1.0
9195,6762708,6,2,2,1,81,0,2,12,12,50000,3,3,0,2,0.0,0.0,1.0,4.0
9196,6762758,0,0,2,0,89,0,2,4,4,74407,5,2,0,2,0.0,0.0,1.0,4.0
9197,6762759,5,2,2,1,72,0,3,21,21,100001,2,3,0,2,0.7190479999999999,0.280952,0.0,5.0
9198,6762780,0,0,1,0,64,0,3,29,29,13157,3,3,0,1,0.048611,0.9513889999999999,0.0,2.0
9199,6762804,3,0,0,0,45,1,5,8,8,1000,1,2,0,0,0.0,0.9523809999999999,0.047619,1.0
9200,6762809,2,0,0,0,59,0,4,34,34,120000,1,4,0,0,0.0,0.7,0.3,5.0
9201,6762831,8,2,0,0,73,0,3,20,20,40000,3,3,0,0,0.39303499999999997,0.606965,0.0,3.0
9202,6762884,2,0,0,0,84,0,3,9,9,10000,1,2,0,1,0.078652,0.921348,0.0,2.0
9203,6762912,2,0,0,0,69,0,4,23,23,130000,1,1,0,0,0.0,0.48484799999999995,0.515152,5.0
9204,6762914,10,0,0,0,75,0,3,18,18,50000,1,5,0,2,0.642857,0.357143,0.0,4.0
9205,6762915,6,2,1,0,88,1,3,5,0,112000,5,5,0,1,0.020833,0.0,0.0,5.0
9206,6762916,2,0,1,0,77,0,3,16,16,66000,3,2,0,0,0.0,0.379747,0.6202529999999999,4.0
9207,6762931,8,2,2,4,81,0,3,12,12,20000,4,1,0,0,0.0,0.169492,0.830508,2.0
9208,6762937,2,0,0,2,93,1,2,1,1,18000,4,3,0,2,0.0,1.0,0.0,2.0
9209,6762942,2,0,1,2,87,0,2,6,6,30000,2,1,0,0,0.0,0.0,1.0,3.0
9210,6762952,0,0,2,4,79,1,4,1,1,23602,5,1,0,2,0.0,0.833333,0.166667,2.0
9211,6762959,0,0,2,0,84,1,5,9,8,65000,1,1,0,2,0.087912,0.49450500000000003,0.340659,4.0
9212,6762966,7,0,0,2,68,0,4,23,23,5000,1,1,0,2,0.0,0.147826,0.852174,1.0
9213,6762974,8,2,2,4,91,0,2,2,2,30000,4,1,0,2,0.0,0.0,1.0,3.0
9214,6762995,8,2,1,0,67,0,3,26,26,100000,5,1,0,2,0.8217049999999999,0.178295,0.0,5.0
9215,6763040,2,0,2,0,88,0,2,6,6,75000,4,4,0,2,0.0,1.0,0.0,4.0
9216,6763076,2,0,0,2,77,1,2,16,16,3000,1,3,0,0,0.0,0.0,1.0,1.0
9217,6763078,2,0,2,0,16,0,5,77,77,25000,3,2,0,2,0.0,0.005215,0.994785,3.0
9218,6763102,2,0,0,2,84,1,3,8,8,16500,4,1,0,2,0.0,0.0,1.0,2.0
9219,6763239,4,0,2,0,86,1,3,7,7,11000,1,1,0,1,0.472973,0.0,0.527027,2.0
9220,6763339,5,2,0,2,79,0,3,14,14,40000,2,4,0,1,0.692857,0.307143,0.0,3.0
9221,6763365,7,0,2,0,81,0,3,12,12,90000,5,4,0,2,0.059322,0.940678,0.0,4.0
9222,6763371,0,0,0,2,67,0,5,22,22,276073,1,1,0,2,0.004608,0.986175,0.0,6.0
9223,6763410,5,2,2,2,78,0,2,15,15,25000,2,2,0,2,0.0,1.0,0.0,3.0
9224,6763417,5,2,2,2,78,0,3,5,5,25000,1,1,0,2,0.0,1.0,0.0,3.0
9225,6763425,3,0,0,2,89,1,3,4,0,7600,3,3,0,2,0.0,0.025641000000000004,0.0,1.0
9226,6763455,2,0,2,2,90,1,5,1,0,869829,4,4,0,2,0.0,0.125,0.0,7.0
9227,6763456,5,2,2,2,78,0,2,15,15,25000,5,3,0,2,0.0,1.0,0.0,3.0
9228,6763462,5,2,2,2,93,1,1,0,0,42832,1,4,2,2,0.0,0.0,0.0,3.0
9229,6763467,8,2,2,2,70,1,2,23,23,62005,1,1,0,2,0.0,1.0,0.0,4.0
9230,6763482,0,0,1,2,56,1,2,37,37,69767,1,4,2,2,0.0,1.0,0.0,4.0
9231,6763502,10,0,2,2,81,0,3,13,13,31002,1,1,1,2,0.858268,0.0,0.141732,3.0
9232,6763506,3,0,0,2,82,1,3,11,0,3040,3,3,0,2,0.0,0.009009,0.0,1.0
9233,6763525,0,0,0,2,91,0,2,2,2,107361,1,1,0,2,0.0,1.0,0.0,5.0
9234,6763580,7,0,1,2,91,1,2,2,2,44078,1,1,0,2,0.0,1.0,0.0,3.0
9235,6763621,5,2,1,2,81,0,2,12,12,12048,2,1,0,2,0.0,0.0,1.0,2.0
9236,6763694,2,0,0,2,87,0,2,6,6,30674,1,1,0,2,0.0,1.0,0.0,3.0
9237,6763726,3,0,0,2,63,1,3,30,30,8000,4,3,1,2,0.0,0.933333,0.06666699999999999,1.0
9238,6763734,5,2,2,2,79,0,2,14,14,77507,4,5,0,2,1.0,0.0,0.0,4.0
9239,6765719,0,0,1,0,66,0,4,27,27,90000,5,2,0,0,0.0,0.8698879999999999,0.13011199999999998,4.0
9240,6765750,8,2,1,0,87,0,2,6,6,98684,1,1,0,2,1.0,0.0,0.0,4.0
9241,6765790,3,0,1,0,86,0,2,7,7,100000,1,1,0,2,1.0,0.0,0.0,5.0
9242,6765807,4,0,1,0,16,0,6,64,64,150000,1,1,0,0,0.292645,0.629108,0.078247,5.0
9243,6765808,2,0,1,0,73,0,2,20,20,100000,5,1,0,2,0.0,1.0,0.0,5.0
9244,6765819,0,0,0,2,60,0,3,33,33,10000,1,2,0,2,0.0,0.891892,0.108108,2.0
9245,6765825,5,2,0,0,75,1,5,19,17,150457,5,4,0,0,0.297297,0.059459000000000005,0.535135,5.0
9246,6765828,3,0,1,2,81,0,2,12,12,60240,3,2,0,0,0.0,1.0,0.0,4.0
9247,6765829,5,2,0,0,89,0,2,4,4,23000,4,5,0,0,0.0,0.0,1.0,2.0
9248,6765830,0,0,1,0,54,0,2,39,39,200000,5,4,0,2,1.0,0.0,0.0,5.0
9249,6765843,3,0,1,0,54,0,3,39,39,144578,1,3,0,0,0.6443300000000001,0.35567,0.0,5.0
9250,6765849,3,0,0,0,43,1,3,1,1,19000,5,1,0,0,0.0,0.0,1.0,2.0
9251,6765851,2,0,0,0,91,1,2,3,3,27000,1,3,2,2,0.0,0.0,1.0,3.0
9252,6765903,6,2,0,2,79,0,2,14,14,16400,1,1,0,2,0.0,1.0,0.0,2.0
9253,6765973,5,2,0,2,85,0,2,8,8,35000,1,1,0,2,0.0,1.0,0.0,3.0
9254,6766004,6,2,0,2,88,0,3,5,5,40000,1,1,0,2,0.075472,0.924528,0.0,3.0
9255,6766097,2,0,0,2,71,0,2,22,22,2000,3,2,0,2,0.0,1.0,0.0,1.0
9256,6766129,3,0,2,4,91,0,2,2,2,18500,1,1,0,0,0.0,0.0,1.0,2.0
9257,6766145,2,0,0,0,91,0,2,3,3,40000,4,4,3,2,1.0,0.0,0.0,3.0
9258,6766176,8,2,1,0,78,0,2,15,15,20000,1,1,0,1,0.0,1.0,0.0,2.0
9259,6766191,8,2,1,0,78,0,3,15,15,400000,5,5,0,0,0.203947,0.796053,0.0,6.0
9260,6766194,5,2,0,0,83,1,4,1,0,53000,2,5,0,2,0.0,0.0,0.272727,4.0
9261,6766200,2,0,2,0,71,0,17,22,22,10000,5,5,0,2,0.324324,0.675676,0.0,2.0
9262,6766204,8,2,1,0,86,0,2,7,7,20000,5,5,0,0,0.0,0.0,1.0,2.0
9263,6766230,5,2,2,0,88,0,2,0,0,40000,3,3,0,2,0.0,0.0,0.0,3.0
9264,6766251,2,0,2,0,74,0,3,9,9,35000,1,1,0,2,1.0,0.0,0.0,3.0
9265,6766257,0,0,2,0,81,0,2,0,0,0,4,5,0,2,0.0,0.0,0.0,1.0
9266,6766258,6,2,2,1,86,0,4,7,7,120000,1,1,0,0,0.28985500000000003,0.318841,0.391304,5.0
9267,6766269,7,0,2,0,84,0,3,9,9,20000,5,5,0,2,0.704545,0.295455,0.0,2.0
9268,6766278,0,0,2,0,82,0,4,7,7,116261,5,1,0,2,0.040541,0.9594590000000001,0.0,5.0
9269,6766337,2,0,1,0,25,0,7,68,68,19736,4,4,0,2,0.216495,0.658321,0.125184,2.0
9270,6766356,6,2,2,0,56,0,5,37,37,500000,1,1,0,2,0.227027,0.256757,0.516216,7.0
9271,6766369,7,0,2,1,90,0,2,3,3,10000,5,5,0,2,0.0,1.0,0.0,2.0
9272,6766413,8,2,0,0,89,0,2,4,4,0,1,1,0,2,1.0,0.0,0.0,1.0
9273,6766417,5,2,2,0,91,0,2,2,2,50000,5,5,0,2,0.0,1.0,0.0,4.0
9274,6766428,8,2,0,0,69,0,2,24,24,150000,1,5,0,2,0.0,1.0,0.0,5.0
9275,6766434,7,0,0,0,89,0,2,4,4,10000,3,1,0,2,0.0,1.0,0.0,2.0
9276,6766450,3,0,0,0,64,0,2,29,29,50000,1,4,0,2,1.0,0.0,0.0,4.0
9277,6766495,6,2,1,2,44,0,3,50,50,13990,1,1,0,2,0.0,0.262626,0.737374,2.0
9278,6766503,6,2,1,2,65,0,2,28,28,10000,1,1,0,2,0.0,1.0,0.0,2.0
9279,6766510,6,2,1,2,65,0,2,28,28,40000,1,1,0,2,0.0,1.0,0.0,3.0
9280,6766517,6,2,1,2,7,0,5,59,59,40000,3,1,0,2,0.0,1.0,0.0,3.0
9281,6766523,6,2,1,2,75,0,2,19,19,7500,4,3,0,2,0.0,1.0,0.0,1.0
9282,6766546,6,2,1,2,65,0,2,28,28,40000,3,1,0,2,0.0,1.0,0.0,3.0
9283,6766553,5,2,2,2,23,1,2,0,0,53658,1,1,0,2,0.0,0.0,0.0,4.0
9284,6766554,5,2,1,2,35,0,4,59,59,36144,4,4,0,2,0.0,0.005118999999999999,0.9948809999999999,3.0
9285,6766561,2,0,2,2,75,0,2,18,18,54255,1,1,0,2,0.0,1.0,0.0,4.0
9286,6766568,2,0,2,2,16,0,3,77,77,77507,1,4,0,2,0.0,1.0,0.0,4.0
9287,6766573,7,0,2,2,62,0,2,31,31,93008,4,1,0,2,0.0,1.0,0.0,4.0
9288,6766588,2,0,2,2,44,0,2,50,50,23252,1,1,0,2,0.0,1.0,0.0,2.0
9289,6766597,5,2,2,2,78,0,2,15,15,25000,1,1,0,2,0.0,1.0,0.0,3.0
9290,6766602,2,0,2,2,81,0,2,13,13,38753,5,5,0,2,0.0,1.0,0.0,3.0
9291,6766621,3,0,0,2,88,0,3,5,5,250000,4,3,3,2,0.056603999999999995,0.9433959999999999,0.0,6.0
9292,6766622,3,0,0,2,71,0,3,22,22,4396,4,5,0,2,0.0,0.013825,0.986175,1.0
9293,6766637,7,0,0,2,91,1,3,2,1,338282,1,1,2,2,0.0,0.41176499999999994,0.0,6.0
9294,6766639,2,0,1,2,91,1,3,2,0,14224,2,3,2,2,0.0,0.166667,0.0,2.0
9295,6766659,4,0,1,2,91,1,3,2,0,31511,1,1,0,2,0.0,0.17647100000000002,0.0,3.0
9296,6766680,9,3,1,2,80,0,3,14,14,28947,5,4,0,2,0.0,0.022059,0.977941,3.0
9297,6766811,5,2,1,2,38,1,3,3,3,87112,4,2,0,2,0.0,1.0,0.0,4.0
9298,6766812,3,0,0,2,88,0,2,5,5,24000,1,3,0,2,0.0,1.0,0.0,2.0
9299,6766834,3,0,0,2,80,0,2,13,13,40000,3,3,0,2,0.0,1.0,0.0,3.0
9300,6766836,7,0,2,2,58,0,2,35,35,84000,1,1,0,2,0.0,1.0,0.0,4.0
9301,6766877,2,0,1,2,82,1,3,11,11,58139,1,1,0,2,0.0,0.594595,0.405405,4.0
9302,6766891,2,0,2,2,80,1,5,11,11,109000,2,1,0,2,0.0,0.590476,0.409524,5.0
9303,6768948,4,0,2,0,71,0,3,22,8,60000,1,1,0,2,0.0,0.0,0.366516,4.0
9304,6768991,3,0,0,0,89,0,2,4,4,200000,1,1,0,2,0.0,1.0,0.0,5.0
9305,6769018,0,0,0,0,67,0,3,26,26,270000,1,1,0,2,0.007605,0.992395,0.0,6.0
9306,6769022,3,0,0,2,71,0,2,22,22,2400,1,1,0,2,0.0,1.0,0.0,1.0
9307,6769028,5,2,0,2,53,0,3,40,40,25000,1,4,0,2,0.088608,0.911392,0.0,3.0
9308,6769060,0,0,0,0,90,0,3,3,3,0,1,1,0,2,0.034483,0.965517,0.0,1.0
9309,6769067,5,2,0,2,65,0,2,27,0,17800,4,3,0,2,0.0,0.0,0.0,2.0
9310,6769071,3,0,0,2,86,0,3,7,7,5250,2,2,0,2,0.0,1.0,0.0,1.0
9311,6769072,0,0,0,0,79,0,4,14,14,71000,4,1,0,0,0.0,0.102941,0.897059,4.0
9312,6769084,2,0,0,0,83,1,4,8,1,55214,5,1,0,0,0.0,0.0,0.10256400000000002,4.0
9313,6769088,5,2,1,0,63,0,3,30,30,18421,4,2,0,0,0.9504950000000001,0.049505,0.0,2.0
9314,6769096,4,0,1,0,61,0,5,32,32,0,4,5,0,2,0.11708900000000001,0.775316,0.10759500000000001,1.0
9315,6769124,2,0,0,0,86,0,2,7,7,40000,1,3,0,2,1.0,0.0,0.0,3.0
9316,6769181,8,2,2,0,86,0,2,6,6,50000,1,1,0,2,0.0,1.0,0.0,4.0
9317,6769184,8,2,0,2,54,0,5,39,39,80000,1,1,0,2,0.572519,0.346056,0.081425,4.0
9318,6769189,8,2,0,0,86,0,2,7,7,300000,1,4,0,2,1.0,0.0,0.0,6.0
9319,6769267,0,0,0,0,77,0,3,15,15,120000,5,5,0,0,0.42207799999999995,0.577922,0.0,5.0
9320,6769276,3,0,1,0,91,0,2,2,2,50000,5,1,2,1,0.0,1.0,0.0,4.0
9321,6769291,3,0,1,0,91,0,2,2,2,400000,1,1,0,0,0.0,1.0,0.0,6.0
9322,6769388,0,0,1,1,90,0,2,3,3,400000,3,1,0,0,0.0,1.0,0.0,6.0
9323,6769394,5,2,0,0,84,0,3,9,9,125000,1,1,0,2,0.383721,0.616279,0.0,5.0
9324,6769413,2,0,0,4,16,0,4,76,76,200000,2,5,0,0,0.0,1.0,0.0,5.0
9325,6769433,5,2,0,2,60,0,3,33,33,50000,1,5,0,1,0.174847,0.825153,0.0,4.0
9326,6769461,7,0,0,2,78,0,3,14,14,20000,3,5,0,2,0.0,1.0,0.0,2.0
9327,6769504,5,2,1,0,27,1,3,1,1,10000,1,2,0,0,0.0,1.0,0.0,2.0
9328,6769546,0,0,0,0,88,0,2,5,5,100000,4,5,0,2,1.0,0.0,0.0,5.0
9329,6769562,10,0,1,0,67,0,4,25,25,30000,1,1,0,2,0.082677,0.712598,0.204724,3.0
9330,6769572,5,2,1,0,49,0,4,44,44,100000,5,2,0,2,0.090293,0.9097069999999999,0.0,5.0
9331,6769616,8,2,2,0,84,0,4,7,7,100000,1,1,0,0,0.0,0.0,1.0,5.0
9332,6769677,3,0,0,2,87,0,2,6,6,8400,1,1,0,2,0.0,1.0,0.0,1.0
9333,6769701,5,2,2,4,91,0,3,2,2,75000,2,1,0,2,0.0,1.0,0.0,4.0
9334,6769724,7,0,0,2,85,1,3,0,0,3700,2,2,0,2,0.0,0.0,1.0,1.0
9335,6769822,2,0,2,0,84,0,2,9,9,77507,5,1,0,2,1.0,0.0,0.0,4.0
9336,6769857,8,2,2,0,91,0,3,2,2,40000,1,5,0,2,0.266667,0.733333,0.0,3.0
9337,6769863,8,2,2,0,86,0,2,7,7,40000,5,5,0,2,1.0,0.0,0.0,3.0
9338,6769873,2,0,2,2,75,0,2,18,18,38753,1,1,0,2,0.0,1.0,0.0,3.0
9339,6769876,2,0,0,2,90,1,3,0,0,33000,1,1,1,2,0.0,0.0,0.0,3.0
9340,6769881,2,0,0,2,93,1,1,0,0,33000,1,1,0,2,0.0,0.0,0.0,3.0
9341,6769897,8,2,0,2,93,1,1,0,0,27040,4,3,0,2,0.0,0.0,0.0,3.0
9342,6769910,3,0,0,2,56,0,5,31,14,15000,1,1,0,2,0.0,0.46302299999999996,0.0,2.0
9343,6769915,0,0,0,2,46,0,2,46,46,645000,1,1,0,2,0.0,1.0,0.0,7.0
9344,6769959,7,0,0,2,44,0,2,49,49,30000,1,1,0,2,0.0,1.0,0.0,3.0
9345,6769961,0,0,0,2,84,0,3,9,9,50000,1,1,0,2,0.837209,0.0,0.16279100000000002,4.0
9346,6769962,3,0,0,2,16,0,3,76,76,15000,1,1,0,2,0.0,1.0,0.0,2.0
9347,6769964,3,0,0,2,44,0,2,49,49,65000,1,1,0,2,0.0,1.0,0.0,4.0
9348,6769969,3,0,0,2,16,0,3,76,76,15000,1,1,0,2,0.0,1.0,0.0,2.0
9349,6769978,3,0,1,2,84,0,2,9,9,140000,1,1,0,2,0.0,1.0,0.0,5.0
9350,6769984,2,0,0,2,16,0,3,76,76,4000,1,1,0,2,1.0,0.0,0.0,1.0
9351,6769992,2,0,1,2,91,1,3,2,0,147000,1,5,0,2,0.0,0.06666699999999999,0.0,5.0
9352,6770001,3,0,2,2,91,1,3,0,0,65106,5,1,0,2,0.0,1.0,0.0,4.0
9353,6770006,2,0,1,2,82,0,3,11,11,4130,1,1,0,2,0.0,1.0,0.0,1.0
9354,6770010,5,2,0,2,81,0,3,12,12,60000,1,1,0,2,0.0,0.008621,0.9913790000000001,4.0
9355,6770017,8,2,0,2,44,0,2,49,49,100000,1,1,0,2,0.0,1.0,0.0,5.0
9356,6770032,2,0,1,2,91,1,3,2,2,15789,1,1,4,2,0.0,0.055555999999999994,0.9444440000000001,2.0
9357,6770050,2,0,0,2,88,0,2,5,5,18404,1,1,0,2,0.0,1.0,0.0,2.0
9358,6770103,3,0,0,2,73,1,6,18,8,52788,1,2,0,2,0.0,0.308571,0.165714,4.0
9359,6770177,4,0,2,2,83,0,3,10,0,387536,1,1,0,2,0.0,0.03,0.0,6.0
9360,6772329,0,0,1,0,74,0,4,19,19,101204,1,3,0,2,0.218085,0.239362,0.542553,5.0
9361,6772336,9,3,0,0,82,0,2,10,10,100000,3,2,0,2,1.0,0.0,0.0,5.0
9362,6772350,6,2,0,0,82,0,2,10,10,100000,3,2,0,2,1.0,0.0,0.0,5.0
9363,6772365,2,0,0,0,43,1,4,4,4,70000,1,3,0,2,0.0,0.0,0.97619,4.0
9364,6772407,7,0,1,0,63,0,2,30,30,20000,4,3,0,2,0.0,1.0,0.0,2.0
9365,6772413,7,0,0,2,62,0,3,31,31,25000,3,3,0,0,0.029220999999999997,0.9707790000000001,0.0,3.0
9366,6772437,5,2,0,0,91,0,2,2,2,30000,1,1,0,2,1.0,0.0,0.0,3.0
9367,6772445,3,0,0,0,63,0,2,30,30,80000,4,4,0,0,0.0,1.0,0.0,4.0
9368,6772452,3,0,0,0,3,0,5,76,76,101000,1,1,0,0,0.0,0.43381400000000003,0.566186,5.0
9369,6772453,8,2,2,0,17,0,3,76,76,775073,1,1,0,2,0.978864,0.021136000000000002,0.0,7.0
9370,6772465,2,0,1,2,93,1,2,0,0,5500,1,3,0,1,0.0,0.0,0.0,1.0
9371,6772504,2,0,1,0,66,0,4,22,22,104651,5,3,0,1,0.0,0.722727,0.277273,5.0
9372,6772542,0,0,0,1,42,1,3,3,3,18,4,3,0,1,0.0,1.0,0.0,1.0
9373,6772545,8,2,0,0,43,1,3,1,1,46000,3,1,0,1,0.0,1.0,0.0,3.0
9374,6772557,2,0,0,0,89,0,4,2,2,44350,4,4,0,1,0.0,1.0,0.0,3.0
9375,6772583,5,2,0,0,87,1,2,6,6,13247,1,1,0,2,0.0,1.0,0.0,2.0
9376,6772591,0,0,0,0,70,0,2,22,22,115000,5,4,4,2,1.0,0.0,0.0,5.0
9377,6772606,4,0,0,0,90,0,2,2,2,5000,1,3,0,2,0.0,1.0,0.0,1.0
9378,6772689,3,0,0,0,85,0,4,7,7,47000,5,4,0,2,0.0,0.410959,0.493151,3.0
9379,6772744,4,0,2,0,84,0,2,9,9,3498,1,1,0,1,0.0,0.0,1.0,1.0
9380,6772752,2,0,2,0,90,0,2,3,3,8000,3,3,0,2,1.0,0.0,0.0,1.0
9381,6772773,4,0,2,0,80,0,3,13,13,155014,1,1,0,2,0.108527,0.0,0.891473,5.0
9382,6772783,0,0,2,0,87,0,2,6,6,15000,4,2,0,2,0.0,1.0,0.0,2.0
9383,6772804,0,0,2,0,84,0,2,9,9,150000,4,2,0,2,0.0,1.0,0.0,5.0
9384,6772902,8,2,0,0,80,0,3,13,13,153000,4,2,0,2,0.404762,0.595238,0.0,5.0
9385,6772916,8,2,0,0,85,0,4,7,7,30000,4,1,0,1,0.5675680000000001,0.0,0.432432,3.0
9386,6772961,2,0,0,0,74,0,3,19,19,500000,1,5,3,0,0.732984,0.267016,0.0,7.0
9387,6772996,5,2,0,0,77,0,3,16,16,100000,5,2,0,2,0.363057,0.636943,0.0,5.0
9388,6773002,5,2,0,2,90,1,5,3,2,197000,1,1,2,2,0.0,0.074074,0.703704,5.0
9389,6773017,5,2,2,2,32,0,2,61,61,46504,1,1,0,2,1.0,0.0,0.0,3.0
9390,6773030,2,0,0,2,93,1,1,0,0,6500,1,1,0,2,0.0,0.0,0.0,1.0
9391,6773046,3,0,2,2,46,1,4,19,19,108510,1,1,0,2,1.0,0.0,0.0,5.0
9392,6773050,8,2,0,2,92,1,3,1,0,121880,1,1,2,2,0.0,0.333333,0.0,5.0
9393,6773081,3,0,0,2,92,1,2,1,1,3040,3,3,0,2,0.0,1.0,0.0,1.0
9394,6773090,5,2,0,2,84,0,3,9,9,60000,1,1,0,2,0.0,0.011765000000000001,0.9882350000000001,4.0
9395,6773157,5,2,0,0,49,0,4,43,43,24541,1,1,0,2,0.0,1.0,0.0,2.0
9396,6773166,0,0,0,2,91,1,2,1,1,278002,5,5,0,2,0.0,1.0,0.0,6.0
9397,6773200,5,2,0,2,84,0,2,8,8,50000,2,1,0,2,0.0,1.0,0.0,4.0
9398,6773204,2,0,1,2,89,1,2,4,4,3947,1,1,0,2,0.0,1.0,0.0,1.0
9399,6773265,5,2,0,2,83,1,3,9,9,50000,1,1,0,2,0.0,0.010753,0.989247,4.0
9400,6773276,3,0,0,2,83,1,3,10,10,139205,1,1,0,2,0.0,0.010101,0.989899,5.0
9401,6773299,3,0,0,2,83,0,2,10,10,14800,1,1,0,2,0.0,1.0,0.0,2.0
9402,6773300,3,0,0,2,74,0,2,19,19,80000,1,1,0,2,0.0,1.0,0.0,4.0
9403,6773359,7,0,1,2,82,1,2,11,11,50815,1,1,2,2,0.0,1.0,0.0,4.0
9404,6773375,5,2,1,2,88,0,2,5,5,32894,1,1,0,2,0.0,1.0,0.0,3.0
9405,6773382,3,0,0,0,46,0,2,47,47,30000,1,1,0,2,0.0,1.0,0.0,3.0
9406,6773392,5,2,2,2,62,0,3,31,31,25002,1,1,0,2,0.0,0.366883,0.633117,3.0
9407,6773401,5,2,1,2,86,0,2,7,7,32894,4,2,0,2,0.0,1.0,0.0,3.0
9408,6773402,2,0,2,2,81,0,2,12,12,46504,1,1,0,2,1.0,0.0,0.0,3.0
